Id,Nombre,Tipo,precio
59095,Mug cake sin huevo en microondas,Postre,56.1
59075,Bizcocho de yogur sin azÃºcar,Postre,92.5
59076,Torta con chips de chocolate,Postre,2.7
59078,Galletas de mantequilla de colores,Merienda,48.6
59064,Galletas con chips de chocolate,Postre,9.9
59046,Muffins de coco y chocolate,Merienda,91.3
59026,Galletas integrales de chocolate,Merienda,11.1
59036,Torta de chocolate esponjosa con aceite,Postre,21.1
59020,Brioche de chocolate,Desayuno,86.2
59004,Cupcakes de chocolate con fresas,Postre,74.7
58991,Bizcocho de aguacate,Postre,43.7
59014,BudÃ­n de mandarinas,Merienda,91.0
58977,Galletas de nueces y miel,Merienda,98.0
59005,Galletas de aceite saladas,Entrada,81.6
58968,Pan relleno de carne y queso,Cena,47.0
58981,Croissants de chocolate con hojaldre,Merienda,84.8
58938,Trenza de hojaldre con chocolate,,90.8
58933,Galletas caseras sin mantequilla ni leche,Merienda,79.9
58930,Paninis caseros de jamon y queso,Plato principal,62.7
58922,Cupcakes de Oreo al microondas,Postre,51.9
58915,Pan de queso brasilero  y rÃ¡pido,,88.8
58909,Galletas de mantequilla y vainilla,Merienda,46.6
58899,Galletas de mantequilla con avena y pasas,Merienda,37.9
58858,Pastel de terciopelo rojo,Postre,3.1
58889,Croissants pizza de jamon y queso,Entrada,62.5
58874,Tortitas de Santa Clara,Postre,65.3
58851,Bizcocho de naranja sin azÃºcar,Desayuno,29.0
58849,Coca de brioche con piÃ±ones,Postre,25.0
58848,Coca de brioche con fruta confitada,,92.0
58830,Cookies con pepitas de chocolate ,Merienda,72.6
58823,Cupcakes de Nutella con 4 ingredientes,Postre,83.9
58822,Scones de queso y olivas,Merienda,8.5
58810,Torta de naranja esponjosa,Postre,62.1
58806,Brazo de gitano de crema pastelera,Postre,82.6
58803,Torta de banana con caramelo,Merienda,14.0
58795,Muffins de  mani­,Postre,45.7
58796,Torta de miel y canela,Merienda,43.6
58790,Bizcocho de chocolate y fresas naturales,,58.5
58788,Focaccia con romero,Entrada,12.7
58786,Pan de hamburguesa casero,Plato principal,69.1
58773,Bizcocho relleno de crema de moras,Postre,58.7
58743,Galletas de avena con banano,Merienda,78.4
58700,Muffins de pollo y queso,Merienda,15.7
58706,Galletas con pepitas de chocolate sin lactosa,Merienda,12.8
58703,Galletas de clara de huevo y coco,Merienda,28.7
58684,Bollos de nata y fresas sin gluten,Postre,37.2
58693,Galletas de jengibre y canela,Merienda,40.5
57009,Queque de mandarina,Merienda,40.1
58682,Galletas red velvet,Postre,93.3
58649,Bizcocho de platano y nueces,Desayuno,19.6
58629,Bizcocho de chocolate en microondas,Postre,0.6
58588,Barritas de chocolate y frutos secos,Merienda,80.9
58589,Torta de pinia sin horno,Postre,27.4
58601,Croissant de hojaldre con chocolate blanco,Merienda,64.1
58600,Croissant de chocolate con masa de hojaldre,Merienda,95.0
58598,Galletas de  red velvet,Postre,65.6
58596,Cupcakes rellenos de chocolate y dulce de leche,Postre,94.1
58591,Bizcocho marmolado con Nutella,Merienda,82.8
58590,Bizcocho de platano sin azÃºcar,Postre,15.2
58575,Queque de vainilla  y econÃ³mico,Postre,83.1
58557,Pastel   el DÃ­a de la Madre,Postre,81.4
58555,Galletas de avena y semillas de ajonjolÃ­,Merienda,0.3
58554,Galletas energÃ©ticas caseras,Desayuno,95.5
58552,Crackers veganos,Merienda,28.8
58508,Hojaldre de chocolate y frambuesas,Postre,83.8
58529,Tartaletas con mermelada,Merienda,44.3
58516,Bizcocho de chocolate blanco y fresas,Merienda,72.7
58484,Bizcocho de platano y nueces sin gluten,Merienda,62.7
58475,Bizcocho relleno de caramelo y nueces,Postre,64.9
58465,Galletas integrales de avena y naranja,Merienda,50.0
56759,Pan dulce con pasas,Merienda,10.7
58253,Bizcocho de chocolate a la taza,Postre,58.2
58410,Bizcocho suave y esponjoso de vainilla,Postre,63.7
58407,Bolitas de galletas MarÃ­a,Postre,58.7
58405,Bizcocho dentro de un huevo,Postre,14.9
58289,Galletas de almendra,Postre,88.9
58399,Torta de algarroba y almendras,Postre,84.6
58383,Torta casera,Postre,74.9
56728,Galletitas de limon caseras,Postre,62.6
58390,Cupcakes de chocolate con frosting de frambuesa,Postre,86.6
56473,Queque tradicional decorado,,24.7
58379,Cupcakes de vainilla y Nutella,Merienda,2.1
58365,Galletas de zanahoria con relleno,Merienda,73.9
58363,Rosca de Pascua argentina,Postre,2.5
58292,Galletas decoradas  baby shower,Postre,50.3
58272,Croissants rellenos de Kinder Chocolate,Merienda,96.9
58257,Rollitos de Nutella y fresas,,54.0
58223,Cupcake de chocolate con nueces,Postre,66.3
58214,Canutillos rellenos de chocolate,Postre,63.2
58194,Palmeritas de hojaldre con chocolate,Merienda,53.3
58141,Chilenitos con manjar,Postre,41.5
58176,Bizcocho de yogur y fresas,Postre,49.5
58153,Bizcocho de claras de huevo y chocolate,Postre,35.4
58125,Tostadas francesas con queso,Desayuno,76.5
58113,Bizcocho italiano de Pascua,Merienda,89.3
58114,Magdalenas de yogur rellenas de chocolate,Merienda,98.4
58087,Alfajores mexicanos con coco,Postre,84.9
58057,Galletas caseras ,Merienda,25.2
57833,Bizcocho con nueces y pasas,Postre,61.5
58004,Galletas de Frozen con fondant,,24.5
57998,Muffins de vainilla ,Postre,94.2
57968,Bundt cake de chocolate,Postre,92.6
57955,Croissants rellenos de sobrasada,Merienda,44.0
57922,Queque de manzana y yogur,Postre,87.0
56592,Cupcakes con chispas de colores,Postre,12.7
57869,Grissini,Entrada,33.4
57801,Pan de pita,,17.2
57791,Tostadas francesas light,Desayuno,87.6
57782,Galletas americanas de Navidad,Postre,49.1
57693,Muffins  s - Reno,Postre,73.4
57133,Galletas caseras al microondas,Merienda,69.4
57622,Conos rellenos de chocolate,Postre,55.6
57647,Rollos de canela con hojaldre,Merienda,5.4
57637,Bizcocho de coco rallado,,63.4
57627,Galletas de jengibre con Pan Molido,Postre,90.7
57526,RoscÃ³n de naranja,Postre,15.7
57579,Canutillos de hojaldre rellenos de nata,Postre,91.6
57566,Galletas con relleno de limon,Merienda,42.9
57583,SpÃ©culoos,Postre,99.5
57531,Galletas de jengibre  Navidad,Merienda,67.8
57514,Hojaldre de arequipe,Merienda,81.8
57500,Pan de leche,Desayuno,91.3
57468,Muffins salados de queso,Merienda,97.9
57463,Bizcocho de coco esponjoso,Postre,56.6
57433,Barras de calabaza,Merienda,81.3
57418,Cupcakes de vainilla y chocolate,,94.8
57407,Bizcocho americano de chocolate,Postre,77.2
57398,Bizcocho de calabaza con azÃºcar moreno,Postre,50.7
57394,Bizcocho de quinoa,Postre,84.5
57371,Pan relleno de verduras,,11.7
57369,Roscos de vino andaluces,Merienda,27.9
57350,Bizcocho de manzana sin gluten,Merienda,42.4
57327,Pan de centeno,Desayuno,26.9
57316,Bizcocho de avena y claras,Desayuno,88.4
57318,Bizcocho sin huevo ni yogur,Postre,21.8
57309,Piruletas con galletas Oreo,Postre,79.3
57293,Bizcocho de remolacha y zanahoria,Merienda,48.2
57282,Torta de platano colombiana,Postre,25.3
57264,Pan relleno de huevo jamon y queso,Desayuno,18.7
57163,Bizcochitos de crema y harina,Merienda,47.9
57113,Bizcochuelo bÃ¡sico,Postre,9.2
57223,Galletas en forma de espiral,Merienda,42.4
57057,Bizcochuelo de vainilla esponjoso,Postre,77.4
57231,Muffins decorados  Halloween - Fantasma,Postre,18.4
57217,Tarta de zanahoria con crema de queso,Merienda,62.0
57191,Galletitas de miel y avena,Postre,59.1
57185,Sombreros de bruja de chocolate,Postre,43.1
57152,Muffins decorados  Halloween - Sombrero de bruja,Postre,38.7
57170,Panettone italiano,Desayuno,8.5
57166,Galletas de chocolate y arÃ¡ndanos,Postre,50.5
57151,Cupcakes de Halloween con fondant,Postre,96.0
57131,Bizcocho sin lactosa,Merienda,45.4
57082,PestiÃ±os  diabÃ©ticos,Postre,0.3
57081,PestiÃ±os sin gluten,Merienda,59.7
57120,Queque de papaya,Postre,91.2
57126,Muffins salados de salchichas,Entrada,34.0
57125,Torta de naranja y chocolate,Postre,96.8
57091,Pan de gambas chino,Entrada,89.8
57078,Polvorones de limon,Postre,30.4
57079,Polvorones sin gluten,Postre,18.3
57073,Alfajores andaluces,Postre,5.2
57063,Dorayakis,Merienda,55.2
57071,Alfajores de chocolate,Postre,39.3
57070,Alfajores de colores,Postre,80.8
57065,Galletas de Minion -Tutorial de fondant ,Postre,4.8
57026,Hojaldrinas,Postre,42.3
57035,Pan de banana,Desayuno,94.0
56963,Piruletas de momia,Postre,90.6
56908,Cachitos venezolanos,Merienda,39.5
56905,Golfeados venezolanos,Postre,24.6
56904,Galletas de la fortuna,Merienda,19.9
56881,Brazo de chocolate,Postre,4.7
56869,Torta de jojoto,Desayuno,76.0
56847,Semlor,Postre,59.8
56846,Galletas bretonas (palets bretons),Merienda,29.1
56802,Picatostes caseros,Acompanamiento,89.3
56797,Galletas de animalitos con fondant,Postre,35.9
56407,Pretzels,Entrada,1.9
56792,Galletas de animalitos con fondant - Vaca,,86.4
56791,Bagels,Merienda,62.3
56770,Galletas de la suerte,,40.1
56781,Galletas de pollito con fondant,Postre,45.8
56763,Galletas en forma de oveja,Postre,57.5
56758,Galletas de hipopÃ³tamo,Postre,7.8
56757,Trenza de naranja y chocolate,Postre,56.3
56751,Galletas en forma de elefante,Postre,82.1
56750,Galletas de animales con fondant - Cerdito,Postre,6.9
56749,Galletas de limon sin huevo,Postre,81.2
56743,Queque de leche,Postre,10.3
56746,Bizcocho de chocolate con cobertura,Postre,5.0
56734,Donas de papa,Postre,87.2
56705,Galletas de avena y semillas de girasol,Desayuno,48.6
56709,Gorditas de nata estilo Tlaxcala,Postre,11.4
56704,Muffins de calabaza,Merienda,36.5
56687,Torta de mandarina,Postre,35.7
56678,Queque de platano vegano,Merienda,96.3
56532,Galletas de avena y chocolate ,Postre,69.8
56660,Galletas con mantequilla de  mani­,Postre,8.6
56653,Pan de zanahoria integral,Postre,26.2
56650,Galletas  baby shower con fondant,Postre,89.6
56600,Donas sin levadura,Merienda,57.2
56614,Galletas decoradas - Deportes,Postre,7.0
56615,Galletas de tenis,Postre,4.0
56626,Galletas de fÃºtbol con fondant,Postre,38.4
56627,Galletas de baloncesto,Postre,86.0
56612,Galletas con fondant ,Postre,95.9
56593,Bizcocho de mantequilla ,Postre,74.1
56343,Capirotada espaÃ±ola,Postre,68.9
56425,Muffins  y rÃ¡pidos,Merienda,61.2
56508,Calzones rotos al horno,Merienda,95.5
56505,Pan dulce sin gluten,Postre,91.3
56485,Sopaipillas con zapallo,Merienda,41.9
56468,AlegrÃ­as de amaranto,Postre,90.1
56486,Tortas fritas uruguayas,Merienda,33.8
56481,Chipas guayas,Entrada,29.6
56479,Bollos preÃ±aos,Entrada,90.6
56408,Panquecitos de vainilla ,Postre,86.3
56413,Pan de elote con queso,Postre,10.2
56342,Roll Cake,Postre,21.6
56373,Pastel de chabacano,Postre,46.3
56369,Donas rellenas ,Postre,27.8
56366,Torta de frutas confitadas,Postre,91.2
56358,Torrejas de almendra,Postre,54.1
56274,Bizcocho de yogur sin huevo,Postre,61.0
56291,Pan relleno de queso mozzarella y cebollÃ­n,,5.8
56264,Pan de platano vegano,,37.6
56256,Bunuelos mexicanos,Postre,32.4
56245,Torta cebra,Postre,27.5
56190,Pandebono,,50.0
56199,Bizcochuelo de vainilla,Postre,30.8
56201,Rosquillas de naranja al horno,Postre,9.8
56194,Bizcocho de tÃ© Matcha,Postre,86.1
56193,Magdalenas de yogur y miel,Postre,50.5
56180,Bizcocho genovÃ©s con crema de cafe,Postre,11.3
56129,Mug cake de chocolate,Postre,22.4
56126,Cupcakes de zanahoria veganos,Merienda,62.5
56117,Torta de quinoa,Postre,59.8
56098,Galletas de coco sin gluten,Merienda,6.2
56097,Bizcocho de yogur sin gluten,Merienda,30.0
56068,Queque de limon con semillas de chÃ­a,Postre,72.7
56041,Foccacia de manzana,Merienda,51.1
56043,Pan de cerveza,,39.9
56007,Pan de soda irlandÃ©s,,97.0
56002,Tortas de aceite caseras,Postre,70.0
55998,Torta de mango,Postre,23.9
55996,Rollos de canela con glaseado,Postre,23.9
55995,Macarons de tÃ© matcha,Postre,23.6
55990,Torta de cerezas y nueces,Postre,77.4
55981,Tronco de chocolate,Postre,96.4
55966,Torta de almendras y naranja,Postre,35.2
55902,Beignets,Merienda,16.6
55948,Pan de espelta y miel,,59.2
55560,Bizcocho casero ,Postre,30.6
55938,Bizcocho sin gluten,Postre,24.3
55940,Brazo gitano de fresa y chocolate,Postre,3.3
55931,Brioche de nata,,59.5
55935,Tortas de alma hojaldradas,Postre,75.2
55925,Torrijas al horno,Merienda,58.1
55917,Sobaos pasiegos caseros,Postre,30.7
55916,Hojuelas de la abuela,Merienda,39.0
55915,Bunuelos de Pascua,Merienda,33.1
55913,Torrijas caseras,Merienda,79.2
55899,Bizcocho de chocolate sin gluten,Plato principal,66.0
55896,Bizcocho de chocolate sin huevo,Merienda,94.6
55891,Bizcocho light de yogur,Merienda,97.0
55873,Galletas saladas de queso,Entrada,23.9
55835,Pan de molde con cereales,Acompanamiento,3.8
55804,Bizcocho de calabaza,Postre,48.8
55800,Eclairs de fresa,Postre,60.2
55795,Bizcocho genovÃ©s de pera,Postre,29.8
55770,Pan de romero y miel,Desayuno,93.3
55763,Galletas de jengibre y chocolate,Postre,17.7
55719,Coca rellena de nata,Postre,36.2
55752,Galletas Chips Ahoy,Merienda,51.7
55747,Pan casero esponjoso,,41.3
55743,Bizcocho de calabacin jengibre y limon,Postre,10.6
55740,Torta de manzana rÃ¡pida,Postre,61.0
55729,Cake pops ,Postre,6.5
55731,Crackers de semillas,,35.0
55727,Galletas crujientes de coco,Merienda,91.1
55725,Donas caseras glaseadas paso a paso,Merienda,66.6
55723,Pan de limon glaseado,Postre,36.5
55690,Pastas de tÃ© rizadas de chocolate,Postre,93.9
55687,Pastas de tÃ© rizadas,Postre,72.2
55654,Cake pops de Nutella,Postre,70.1
55645,Galletas decoradas con glasa real,Postre,20.1
55636,Hojaldre relleno de frutas,Merienda,82.6
55616,Pan de maiz americano,,87.5
55615,Funnel cake,Postre,66.2
55614,Bundt cake de calabaza,Postre,73.7
55610,Pan relleno de queso y Champiniones,Desayuno,36.5
55602,Bizcocho de cafe,Postre,49.9
55595,Galletas escocesas,Merienda,63.0
55554,Galletas de almendras y avena,Merienda,24.3
55569,Crumpets ,Desayuno,61.5
55563,Muffins de queso de cabra,Postre,34.7
55558,Bundt cake de coco,Postre,4.7
55524,Bizcocho esponjoso con ,Postre,13.5
55531,Conos de hojaldre con nata,Merienda,33.1
55514,Bizcocho de La Sagra,Postre,28.7
55513,Bizcocho de manzana y canela,Postre,76.8
55512,Torta de chocolate y almendras,Postre,20.5
55507,BabÃ¡ al ron,Postre,15.1
55506,Galletas de mantequilla corazon,Postre,9.7
55491,Rosquillas de anis caseras,Postre,82.8
55370,Milhojas de merengue,Postre,26.8
55379,Rollos de canela en forma de corazon,Merienda,35.5
55332,Pastelitos de hojaldre con nata,Postre,68.8
55310,Pan de pita con pollo y mostaza,Entrada,24.7
55315,Bunuelos de viento rellenos de crema pastelera,Postre,93.3
55291,Pan de jamon venezolano,Entrada,57.7
55290,Galletas de miel caseras,Merienda,35.2
55286,Galletas de mantequilla con chocolate,Merienda,17.1
55268,Cupcakes rellenos de mermelada,Merienda,47.6
55253,Baguette con masa madre,Acompanamiento,87.3
55241,Magdalenas de nata y harina de arroz,,13.7
55248,Torta de remolacha y chocolate,Postre,97.3
55250,Pan dulce venezolano,Desayuno,65.4
55187,RoscÃ³n de Reyes relleno de crema pastelera paso a paso,Postre,71.7
55184,Tronco de  ,Postre,24.7
55255,Tarta de zanahoria vegana,Postre,64.0
55263,Cupcakes arcoÃ­ris,,99.9
55207,Bizcocho de arÃ¡ndanos,Postre,64.4
30370,Bizcocho de  con ,Postre,25.5
55177,Galletas de amaranto,Postre,45.0
29908,PestiÃ±os a la miel,,98.6
29824,Torta MalagueÃ±a,,17.4
28980,Pan  hamburguesa,,66.6
27799,Bizcocho de zanahoria esponjoso y ,Postre,79.3
26580,Torta de guayaba sin leche,Postre,74.1
30943,Bizcocho de calabacin con ,Desayuno,67.3
53401,Tarta de  - PocoyÃ³,,27.8
32354,Bollos fleischman,,73.5
55170,Huesos de San Expedito tradicionales,Merienda,72.7
36018,Bunuelos caseros muy  de hacer,Postre,67.9
23508,Alfajores de maicena y harina,Postre,55.8
17410,RoscÃ³n de Reyes casero,Postre,46.0
15081,AlmojÃ¡banas,Postre,29.0
51847,Leche frita con limon,Postre,93.1
30547,RoscÃ³n de reyes  diabÃ©ticos,Postre,26.6
13830,Brazo gitano,Merienda,47.3
13415,Rosco de reyes,Merienda,37.9
10714,Bigotes de arroz,Postre,22.4
10374,Madalenas caseras esponjosas,Merienda,10.9
53456,Polvorones  diabÃ©ticos,Postre,78.4
53485,Torta  econÃ³mica y sencilla,Postre,10.6
53455,Alfajores de maicena  diabÃ©ticos,Postre,5.3
53452,Cupcakes de platanos veganos,,29.5
53451,Galletas de jengibre  diabÃ©ticos,Postre,24.2
53440,Cake pops de chocolate,Postre,39.4
53437,Cupcakes de arÃ¡ndanos,,59.2
53430,Alfajores peruanos,Postre,10.7
53425,Alfajores de chocolate  diabÃ©ticos,,22.8
53421,Cupcakes veganos de chocolate,,43.2
53412,Galletas de chia,Postre,76.7
53411,Queque de chocolate vegano,Postre,75.9
53408,Cake pops  ,Postre,24.3
53404,Muffins de quinoa,Postre,53.3
53390,Cake pops de,Postre,38.1
53377,Cupcakes de  de nieve,Postre,30.5
53376,Cupcakes de  - Reno,Postre,33.2
53374,Cupcakes  PapÃ¡ Noel,,96.5
53370,Galletas en forma de,Postre,55.7
53368,Cake pops  Navidad- Reno,Postre,60.4
53367,Cupcakes de,Postre,11.9
53348,Pan con semillas de chÃ­a,Acompanamiento,25.6
53272,Muffins con galletas oreo,Postre,10.3
53267,Muffins de chocolate blanco,,64.1
53264,Cupcakes de almendras y avena,,64.4
53238,Muffins al microondas,,36.0
53236,Galletas de avena y pasas veganas,,44.0
53235,Torta de chocolate sin azÃºcar,Postre,56.5
53218,Muffins de Oreo,Merienda,53.7
53217,Muffins salados de jamon y queso,Desayuno,62.2
53196,Cupcakes de almendras,,93.2
53180,Mis primeras cookies,,74.4
53144,Muffins de arandanos secos,,57.6
53142,Muffins salados,,10.2
53140,Muffins de vainilla,,38.0
53128,Galletas decoradas  Halloween - Calabazas,Postre,27.1
53020,PASTEL DE PAN CON PASAS,,18.9
43189,Bizcochuelo casero,Postre,17.5
43885,RoscÃ³n de Reyes en  sin masa madre,Merienda,79.9
33972,Bizcocho de ,,88.7
34607,Bizcocho de boda de 10 huevos,,74.6
53255,Panellets de boniato - Con piÃ±ones almendra y chocolate,Postre,10.6
52864,Galletas caseras con chips de chocolate,Postre,3.8
32909,Sopaipillas sureÃ±as,Entrada,37.5
24441,Dulce de tres leches ,Postre,70.9
26585,Torta de yogur casera,Postre,63.9
34833,Donas rellenas de crema pastelera,Merienda,50.2
10894,Panque de naranja,Postre,68.9
11766,Marraquetas chilenas,,20.7
48,Pan de romesco,,29.1
8614,Scones de queso,Desayuno,50.2
35547,Galletas caseras dulces,Merienda,65.0
12285,Galletas con chispas,Merienda,30.0
24185,Torta de naranja paso a paso,Postre,86.8
30446,Galletas de naranja con ,,18.1
30394,Casadielles fritas con ,,67.8
30783,Pan de Calatrava con ,,37.7
30781,Pan de Aceitunas y Tomillo,,60.3
30786,Pan integral con ,,8.3
30785,Pan de Molde,,18.7
30396,Churros con ,,80.7
30384,Brazo de gitano con ,,59.3
30388,Bunuelos de naranja con ,,71.0
52970,Croissants caseros,,98.4
52946,Plantillas,,60.1
52927,Galletas Reinita,,47.9
52882,Cupcakes en el microondas,Postre,28.2
52881,Cupcakes red velvet,,15.6
52878,Bizcocho de yogur en el microondas,Postre,14.9
52877,Galletas de quinoa,,32.4
52862,Queque de naranja casero,Postre,46.1
52819,Bizcocho esponjoso sin levadura,,48.5
52815,Queque de vainilla,Merienda,80.4
52811,Galletas integrales de avena,Postre,56.1
52810,Galletas sin gluten ( Celacos),Merienda,13.5
52809,Galletas caseras sin lactosa,Merienda,21.1
52801,Torta de ciruela sin azÃºcar,Postre,89.5
52775,Torta de chocolate blanco,Postre,13.4
52773,Torta de zanahoria rallada,Postre,8.5
52772,Queque de chocolate casero,,43.0
52770,Cupcakes de chocolate blanco,Postre,68.2
52768,Bunuelos con dulce de membrillo,,45.6
52748,Hojaldre relleno de chocolate,Merienda,67.1
52676,Cupcakes de platano,Postre,4.5
52669,Cupcakes de limon paso a paso,Postre,28.9
52668,Cupcakes de avena,,89.7
52665,Galletas de chocolate blanco,Merienda,57.8
52662,Cupcakes rellenos de Nutella,Postre,8.5
52629,Cupcakes de chocolate sin gluten,Postre,89.6
52601,Cupcakes de tres leches de chocolate,Postre,16.1
52600,Cupcakes rellenos de fresa,,69.0
52594,AzÃºcar glass,Postre,17.1
52588,Cupcakes rellenos de chocolate,,64.1
52542,Cupcakes esponjosos de almendra,Postre,69.0
52526,Torta de miel negra (miel de caÃ±a o torta boquerÃ³n) de guay,Merienda,93.4
52482,MOLLETES  DESAYUNAR Y MERENDAR,,80.5
52391,Capcakes faciles,,97.6
52383,Encarcelados,,70.0
52348,Pastel de manzana y crema pastelera,Postre,15.8
52331,VolcÃ¡n de chocolate esponjoso,Postre,29.9
52320,Cupcakes de Mantequilla de Cacahuate,,15.5
52309,Pastas de avena y pasas de uva  te,,15.8
52299,Queque de platano esponjoso,Postre,72.1
52291,Tarta fondant,,18.1
52270,Muffins decorados con dulce de leche y crema,,39.8
52262,Pastel de banano guatemalteco,Postre,1.9
52253,Galletas de mantequilla y cocoa,Merienda,40.9
52249,Casita de chocolate muy ,,39.2
52237,Cupcakes de maracuya y almendras,,79.3
52225,Cupcakes de manzana y canela,Postre,75.8
52224,Muffins de naranja caseros,,75.6
52223,Cupcakes de naranja y queso crema,,98.3
52216,Muffins de mandarina,,17.3
52210,Galletas de Pascua con pepitas de colores,Postre,15.9
52209,Muffins de vainilla uvas pasas y arÃ¡ndanos secos,,9.9
52198,Pastelitos de membrillo al horno,Postre,58.9
52194,Cupcakes de zanahoria ,Merienda,38.4
52191,Palitos salados,,96.6
52184,Cupcakes de Chocolate y Dulce de Leche,,47.5
52105,Tortitas de harina,,67.5
52098,Cronuts,,14.9
52096,Muffins de huevo queso y espinaca,nan,75.7
52093,Magdalenas de naranja sin huevo,,18.4
52088,Tostadas francesas con syrup,Desayuno,1.3
52087,Cupcakes de fresa,Postre,59.1
52077,Bizcocho esponjoso de cacao,,96.5
52073,Crumpets,,11.9
52045,Pan de molde con leche y mantequilla,,32.0
52037,Rollos de calabaza y canela,Postre,11.7
52008,Tostadas francesas con canela y frutilla,,75.5
51983,Galletas navideÃ±as de nuez,,13.0
51982,Galletas Spitzbuben suizas,Merienda,85.1
51961,Torta de calabaza y zanahoria,Postre,56.2
51958,Magdalenas  - Magdalenas de chocolate originales,Postre,66.4
51957,Rosquillas esponjosas,Merienda,66.0
51913,Bunuelos con dulce de leche,Desayuno,71.2
51898,Galletas Mil Sabores,,98.8
51890,Flores fritas con esencia de vainilla y canela,,41.2
51889,Muffins con huevo y queso,,45.5
51866,Panecillos de tritordeum y lino dorado,,0.1
51859,Tarta de zanahoria y avena saludable,Desayuno,94.2
51858,Tarta de Santiago tradicional,Postre,63.6
51853,Roscos de naranja fritos,Merienda,15.1
51849,Churros caseros con salsa de frutos rojos,Postre,70.8
51842,Tortita corazon  San Valentin,,25.3
51840,Cupcakes de cacao con corazon,,93.2
51822,Galletas de murciÃ©lago  Halloween,Postre,78.8
51817,Pastel de Pure de calabaza,Merienda,48.8
51799,Tarta de chocolate y galletas sin horno,,61.4
51798,Queque con leche condensada,Postre,22.4
51788,Rosquillas de limon fritas,,63.5
51776,Galletas de jengibre y nuez,,22.0
51770,Bizcocho de limon y canela casero,Postre,39.0
51767,TurrÃ³n de chocolate crujiente,,67.3
51766,Brownie decorado,Postre,57.8
51765,Estrellas de vainilla  Navidad,Postre,55.3
51761,Piruletas de Frankenstein,Postre,48.5
51758,Medias lunas de vainilla,,22.3
51747,Galletas de mantequilla y nuez,,29.3
51739,Dedos de bruja  halloween,Postre,62.2
51731,Muffins  Halloween,Postre,24.8
51720,Pancitos de Oregano,,62.8
51667,Bizcochitos de naranja y sirup de fresa,,82.6
51652,Pan servilleta,,30.8
51648,Rosquillas caseras dulces,Merienda,20.6
51646,Cupcakes de yogur decorados  Halloween,Postre,87.2
51631,Galletas dulces con chocolate rallado,Postre,31.1
51615,Corazones de hojaldre,,72.7
51613,Bizcocho de manzana verde,,80.5
51573,Pan de pueblo casero,,20.8
51562,Hojaldre relleno de pera,Postre,93.8
51500,Cigarritos de queso y membrillo,,22.6
51499,Palmeritas caramelizadas de hojaldre,,89.1
51457,Pandeyucas caseros,,58.1
51443,Mantecado Imperial de AvilÃ©s,,0.6
51429,BIZCOCHO BORRACHO HECHO CON PAN RALLADO (BABA),,29.0
51424,Pan rÃºstico Tumaca,,73.9
51423,Bizcocho de limon,Postre,52.7
51364,Pan blanco casero,,77.4
51334,Palmeritas de hojaldre,Merienda,5.3
51328,Bizcocho genovÃ©s  tartas,Postre,19.3
51327,Rosquillas fritas sin anis,Merienda,22.3
51251,Alfajores  de chocolate,Postre,73.7
51244,Cupcakes de vainilla,Postre,50.0
51240,Cookies de muesli y miel,,31.0
51228,Mantecados de Astorga caseros,Merienda,5.9
51200,PAN DE CAJA CON ELOTE,,27.8
51188,Pastel de zanahoria y uvas pasas,Postre,74.5
51185,Bizcochuelo de leche caliente y chocolate,,10.1
51154,Bizcocho de crema pastelera,,45.8
51097,Galletas de mantequilla con chispas de chocolate,Merienda,51.0
51090,Galletas de queso parmesano,Acompanamiento,25.7
51081,Magdalenas con chocolate por encima,Merienda,96.0
51075,Cupcakes de vainilla  s,,1.7
51072,Bollitos suecos de Santa LucÃ­a,Merienda,74.0
51051,CaÃ±as de hojaldre rellenas,Merienda,35.8
51023,Bizcocho de chocolate con coberura,,2.4
51008,Bunuelos colombianos de maicena,Desayuno,83.5
50993,Pan de pita relleno,Plato principal,96.0
50984,Rosquillas de anis fritas,,52.7
50953,Gorditas de Canela,,48.6
50947,Galletas de avena y miel,Desayuno,15.8
50932,Galletas decoradas con crema,Merienda,65.7
50919,coca de limon,,50.5
50868,autentico Bizcocho de brazo gitano,,72.9
50867,Delicioso Bizcocho de brazo gitano,,57.1
50865,Bizcocho de algarroba,Postre,74.0
50861,Bizcocho hÃºmedo de chocolate,,15.0
50803,Torrijas en almÃ­bar,Postre,95.2
50799,Torrijas de pan caseras,Postre,100.0
50661,La original Masa de churros,,68.6
50660,La mejor Masa de churros,,24.3
50592,Muffins de vainilla con chispas de chocolate,Postre,54.8
50572,Los mejores Churros sin gluten,,63.5
50571,Churros sin gluten,Merienda,25.7
50560,Paninis caseros de Champiniones,Plato principal,88.6
50515,Deliciosos Muffins de limon,,85.6
50514,Muffins de Decorados originales,,44.7
50512,Muffins de fresa rellenos de queso crema,Postre,92.6
50510,Muffins de Mandarina tropical,,60.2
50509,ExÃ³ticos Muffins de mandarina,,1.7
50508,Cupcakes de chocolate crocante,,59.2
50506,Originales Cupcakes de frambuesa,,44.6
50504,Cupcakes de galletas principe,,72.0
50503,Deliciosos Cupcakes de galletas principe,,53.0
50502,Cupcakes de mantequilla de cacahuete con frosting,Postre,34.1
50501,Originales Cupcakes de mantequilla de cacahuete,,9.4
50498,Cupcakes de maracuya Tropical,,2.7
50497,Cupcakes de maracuyÃ¡,Postre,81.8
50494,Cupcakes especiales de cereza,,17.4
50493,Deliciosos Cupcakes especiales,,98.6
50489,Cupcakes salados de atun,Desayuno,73.5
